session_id,timestamp_ms,timestamp_iso,latitude,longitude,accuracy_m,speed_mps,bearing_deg,altitude_m,provider,raw_provider,source,reused
20251025T170307Z,1761411945578,2025-10-25T17:05:45.578000+00:00,53.3436738,-6.2498683,135.6699981689453,0.0,0.0,62.70000076293945,network,network,once,0
20251025T170307Z,1761411946619,2025-10-25T17:05:46.619000+00:00,53.3436738,-6.2498683,142.74000549316406,0.0,0.0,62.70000076293945,network,network,once,0
20251025T170307Z,1761411947581,2025-10-25T17:05:47.581000+00:00,53.3436738,-6.2498683,149.6909942626953,0.0,0.0,62.70000076293945,network,network,once,0
20251025T170307Z,1761411948582,2025-10-25T17:05:48.582000+00:00,53.3436738,-6.2498683,156.697998046875,0.0,0.0,62.70000076293945,network,network,once,0
20251025T170307Z,1761411949605,2025-10-25T17:05:49.605000+00:00,53.3436738,-6.2498683,163.76100158691406,0.0,0.0,62.70000076293945,network,network,once,0
20251025T170307Z,1761411950580,2025-10-25T17:05:50.580000+00:00,53.3436321,-6.2496558,140.80899047851562,0.0,0.0,62.599998474121094,network,network,once,0
20251025T170307Z,1761411951595,2025-10-25T17:05:51.595000+00:00,53.3436321,-6.2496558,147.84400939941406,0.0,0.0,62.599998474121094,network,network,once,0
20251025T170307Z,1761411952578,2025-10-25T17:05:52.578000+00:00,53.3436321,-6.2496558,154.7530059814453,0.0,0.0,62.599998474121094,network,network,once,0
20251025T170307Z,1761411953588,2025-10-25T17:05:53.588000+00:00,53.3436321,-6.2496558,161.802001953125,0.0,0.0,62.599998474121094,network,network,once,0
20251025T170307Z,1761411954599,2025-10-25T17:05:54.599000+00:00,53.3436321,-6.2496558,168.89300537109375,0.0,0.0,62.599998474121094,network,network,once,0
20251025T170307Z,1761411955594,2025-10-25T17:05:55.594000+00:00,53.3436321,-6.2496558,175.7530059814453,0.0,0.0,62.599998474121094,network,network,once,0
20251025T170307Z,1761411956579,2025-10-25T17:05:56.579000+00:00,53.3436321,-6.2496558,182.7670135498047,0.0,0.0,62.599998474121094,network,network,once,0
20251025T170307Z,1761411957642,2025-10-25T17:05:57.642000+00:00,53.3436321,-6.2496558,189.9630126953125,0.0,0.0,62.599998474121094,network,network,once,0
20251025T170307Z,1761411958605,2025-10-25T17:05:58.605000+00:00,53.3436321,-6.2496558,196.91400146484375,0.0,0.0,62.599998474121094,network,network,once,0
20251025T170307Z,1761411959588,2025-10-25T17:05:59.588000+00:00,53.3436321,-6.2496558,203.7740020751953,0.0,0.0,62.599998474121094,network,network,once,0
20251025T170307Z,1761411960587,2025-10-25T17:06:00.587000+00:00,53.3436321,-6.2496558,210.81600952148438,0.0,0.0,62.599998474121094,network,network,once,0
20251025T170307Z,1761411961590,2025-10-25T17:06:01.590000+00:00,53.3436321,-6.2496558,217.83700561523438,0.0,0.0,62.599998474121094,network,network,once,0
20251025T170307Z,1761411962569,2025-10-25T17:06:02.569000+00:00,53.3436321,-6.2496558,224.71099853515625,0.0,0.0,62.599998474121094,network,network,once,0
20251025T170307Z,1761411963600,2025-10-25T17:06:03.600000+00:00,53.3436321,-6.2496558,231.8300018310547,0.0,0.0,62.599998474121094,network,network,once,0
20251025T170307Z,1761411964600,2025-10-25T17:06:04.600000+00:00,53.3436321,-6.2496558,238.86500549316406,0.0,0.0,62.599998474121094,network,network,once,0
